"PIXEL_ID","REEF_ID","lon","lat","bleach_1998","bleach_2002","bleach_2016"
14050,"21-481",151.99,-21.57,0,1,1
14051,"21-481",152,-21.57,0,1,1
14052,"21-481",152.01,-21.57,0,1,1
14053,"21-482",152.25,-21.57,0,0,1
14054,"21-482",152.26,-21.57,0,0,1
14055,"21-478",152.27,-21.57,0,0,1
14056,"21-478",152.28,-21.57,0,0,1
14057,"21-480",152.3,-21.57,0,0,1
14058,"21-483",152.44,-21.57,0,0,0
14059,"21-479",152.46,-21.57,0,0,0
14060,"21-559",152.52,-21.57,0,0,1
14061,"21-559",152.53,-21.57,0,0,1
14062,"21-559",152.54,-21.57,0,0,1
14063,"21-559",152.55,-21.57,0,0,1
14064,"21-322",149.65,-21.58,3,2,2
14065,"21-324b",149.82,-21.58,3,2,3
14066,"21-444",151.61,-21.58,0,0,1
14067,"21-444",151.62,-21.58,0,0,1
14068,"21-444",151.63,-21.58,0,0,1
14069,"21-445",151.78,-21.58,0,0,1
14070,"21-446",151.93,-21.58,0,0,1
14071,"21-446",151.94,-21.58,0,0,1
14072,"21-481",151.99,-21.58,0,1,1
14073,"21-482",152.26,-21.58,0,0,1
14074,"21-480",152.3,-21.58,0,0,1
14075,"21-487",152.32,-21.58,0,0,1
14076,"21-487",152.33,-21.58,0,0,1
14077,"21-487",152.34,-21.58,0,0,1
14078,"21-484",152.36,-21.58,0,0,1
14079,"21-484",152.37,-21.58,0,0,1
14080,"21-485",152.4,-21.58,0,0,1
14081,"21-485",152.41,-21.58,0,0,1
14082,"21-485",152.42,-21.58,0,0,1
14083,"21-789",152.65,-21.58,0,0,1
14084,"21-322",149.64,-21.59,3,2,2
14085,"21-322",149.65,-21.59,3,2,2
14086,"21-328",149.79,-21.59,2,2,3
14087,"21-329",149.84,-21.59,3,2,3
14088,"21-326",149.87,-21.59,3,2,2
14089,"21-326",149.88,-21.59,3,2,2
14090,"21-434",151.38,-21.59,0,0,1
14091,"21-434",151.39,-21.59,0,0,1
14092,"21-445",151.77,-21.59,0,0,1
14093,"21-677",151.96,-21.59,0,0,1
14094,"21-677",151.97,-21.59,0,0,1
14095,"21-488",152.07,-21.59,0,0,1
14096,"21-488",152.08,-21.59,0,0,1
14097,"21-487",152.32,-21.59,0,0,1
14098,"21-487",152.33,-21.59,0,0,1
14099,"21-487",152.34,-21.59,0,0,1
14100,"21-486",152.4,-21.59,0,0,1
14101,"21-486",152.41,-21.59,0,0,1
14102,"21-309",149.47,-21.6,3,3,2
14103,"21-308",149.48,-21.6,3,3,2
14104,"21-322",149.64,-21.6,3,2,2
14105,"21-326",149.87,-21.6,3,2,2
14106,"21-434",151.37,-21.6,0,0,1
14107,"21-434",151.38,-21.6,0,0,1
14108,"21-434",151.39,-21.6,0,0,1
14109,"21-447",151.92,-21.6,0,0,1
14110,"21-493",152.17,-21.6,0,0,1
14111,"21-493",152.18,-21.6,0,0,1
14112,"21-489",152.19,-21.6,0,0,1
14113,"21-489",152.2,-21.6,0,0,1
14114,"21-487",152.31,-21.6,0,0,1
14115,"21-487",152.32,-21.6,0,0,1
14116,"21-490",152.36,-21.6,0,0,1
14117,"21-490",152.37,-21.6,0,0,1
14118,"21-490",152.38,-21.6,0,0,1
14119,"21-490",152.39,-21.6,0,0,1
14120,"21-486",152.41,-21.6,0,0,1
14121,"21-322",149.64,-21.61,3,2,2
14122,"21-337",149.76,-21.61,2,2,3
14123,"21-593",150.21,-21.61,3,1,2
14124,"21-593",150.22,-21.61,3,1,2
14125,"21-434",151.37,-21.61,0,0,1
14126,"21-434",151.38,-21.61,0,0,1
14127,"21-434",151.39,-21.61,0,0,1
14128,"21-434",151.4,-21.61,0,0,1
14129,"21-451",151.76,-21.61,0,0,1
14130,"21-451",151.77,-21.61,0,0,1
14131,"21-451",151.78,-21.61,0,0,1
14132,"21-451",151.79,-21.61,0,0,1
14133,"21-451",151.8,-21.61,0,0,1
14134,"21-451",151.81,-21.61,0,0,1
14135,"21-493",152.15,-21.61,0,0,1
14136,"21-493",152.16,-21.61,0,0,1
14137,"21-489",152.19,-21.61,0,0,1
14138,"21-492",152.21,-21.61,0,0,1
14139,"21-728",152.27,-21.61,0,0,1
14140,"21-490",152.34,-21.61,0,0,1
14141,"21-490",152.35,-21.61,0,0,1
14142,"21-490",152.36,-21.61,0,0,1
14143,"21-490",152.37,-21.61,0,0,1
14144,"21-490",152.38,-21.61,0,0,1
14145,"21-490",152.39,-21.61,0,0,1
14146,"21-491",152.46,-21.61,0,0,0
14147,"21-491",152.47,-21.61,0,0,0
14148,"21-491",152.48,-21.61,0,0,0
14149,"21-491",152.49,-21.61,0,0,0
14150,"21-322",149.64,-21.62,3,2,2
14151,"21-337",149.75,-21.62,2,2,3
14152,"21-338",149.78,-21.62,2,2,3
14153,"21-338",149.8,-21.62,2,2,3
14154,"21-593",150.21,-21.62,3,1,2
14155,"21-434",151.37,-21.62,0,0,1
14156,"21-434",151.38,-21.62,0,0,1
14157,"21-448",151.52,-21.62,0,0,1
14158,"21-449",151.56,-21.62,0,0,1
14159,"21-449",151.57,-21.62,0,0,1
14160,"21-449",151.58,-21.62,0,0,1
14161,"21-449",151.59,-21.62,0,0,1
14162,"21-450",151.62,-21.62,0,0,1
14163,"21-450",151.63,-21.62,0,0,1
14164,"21-450",151.64,-21.62,0,0,1
14165,"21-451",151.77,-21.62,0,0,1
14166,"21-451",151.78,-21.62,0,0,1
14167,"21-451",151.79,-21.62,0,0,1
14168,"21-451",151.8,-21.62,0,0,1
14169,"21-451",151.81,-21.62,0,0,1
14170,"21-451",151.82,-21.62,0,0,1
14171,"21-493",152.12,-21.62,0,0,1
14172,"21-493",152.13,-21.62,0,0,1
14173,"21-493",152.14,-21.62,0,0,1
14174,"21-493",152.15,-21.62,0,0,1
14175,"21-498",152.27,-21.62,0,0,1
14176,"21-494",152.32,-21.62,0,0,1
14177,"21-494",152.33,-21.62,0,0,1
14178,"21-322",149.63,-21.63,3,2,2
14179,"21-337",149.74,-21.63,2,2,3
14180,"21-338",149.77,-21.63,2,2,3
14181,"21-339",149.81,-21.63,2,2,3
14182,"21-829a",150.93,-21.63,1,0,1
14183,"21-434",151.38,-21.63,0,0,1
14184,"21-449",151.56,-21.63,0,0,1
14185,"21-449",151.57,-21.63,0,0,1
14186,"21-449",151.58,-21.63,0,0,1
14187,"21-449",151.59,-21.63,0,0,1
14188,"21-449",151.6,-21.63,0,0,1
14189,"21-450",151.61,-21.63,0,0,1
14190,"21-450",151.62,-21.63,0,0,1
14191,"21-450",151.63,-21.63,0,0,1
14192,"21-450",151.64,-21.63,0,0,1
14193,"21-451",151.77,-21.63,0,0,1
14194,"21-451",151.78,-21.63,0,0,1
14195,"21-451",151.79,-21.63,0,0,1
14196,"21-451",151.8,-21.63,0,0,1
14197,"21-451",151.81,-21.63,0,0,1
14198,"21-686",152.03,-21.63,0,0,1
14199,"21-686",152.04,-21.63,0,0,1
14200,"21-493",152.1,-21.63,0,0,1
14201,"21-493",152.11,-21.63,0,0,1
14202,"21-493",152.12,-21.63,0,0,1
14203,"21-493",152.13,-21.63,0,0,1
14204,"21-493",152.14,-21.63,0,0,1
14205,"21-493",152.15,-21.63,0,0,1
14206,"21-498",152.26,-21.63,0,0,1
14207,"21-498",152.27,-21.63,0,0,1
14208,"21-494",152.31,-21.63,0,0,1
14209,"21-494",152.32,-21.63,0,0,1
14210,"21-494",152.33,-21.63,0,0,1
14211,"21-495",152.39,-21.63,0,0,1
14212,"21-310",149.44,-21.64,3,3,2
14213,"21-341",149.67,-21.64,3,2,2
14214,"21-829a",150.91,-21.64,1,0,1
14215,"21-829a",150.92,-21.64,1,0,1
14216,"21-829a",150.93,-21.64,1,0,1
14217,"21-829a",150.94,-21.64,1,0,1
14218,"21-829a",150.95,-21.64,1,0,1
14219,"21-829a",150.96,-21.64,1,0,1
14220,"21-829a",150.97,-21.64,1,0,1
14221,"21-459",151.48,-21.64,0,0,1
14222,"21-450",151.61,-21.64,0,0,1
14223,"21-450",151.62,-21.64,0,0,1
14224,"21-450",151.63,-21.64,0,0,1
14225,"21-451",151.78,-21.64,0,0,1
14226,"21-451",151.79,-21.64,0,0,1
14227,"21-451",151.8,-21.64,0,0,1
14228,"21-451",151.81,-21.64,0,0,1
14229,"21-451",151.82,-21.64,0,0,1
14230,"21-686",152.01,-21.64,0,0,1
14231,"21-686",152.02,-21.64,0,0,1
14232,"21-686",152.03,-21.64,0,0,1
14233,"21-686",152.04,-21.64,0,0,1
14234,"21-690",152.08,-21.64,0,0,1
14235,"21-493",152.09,-21.64,0,0,1
14236,"21-493",152.1,-21.64,0,0,1
14237,"21-494",152.29,-21.64,0,0,1
14238,"21-494",152.3,-21.64,0,0,1
14239,"21-494",152.31,-21.64,0,0,1
14240,"21-497",152.34,-21.64,0,0,1
14241,"21-497",152.35,-21.64,0,0,1
14242,"21-497",152.36,-21.64,0,0,1
14243,"21-497",152.37,-21.64,0,0,1
14244,"21-310",149.44,-21.65,3,3,2
14245,"21-829a",150.91,-21.65,1,0,1
14246,"21-829a",150.92,-21.65,1,0,1
14247,"21-829a",150.93,-21.65,1,0,1
14248,"21-829a",150.94,-21.65,1,0,1
14249,"21-829a",150.95,-21.65,1,0,1
14250,"21-829a",150.96,-21.65,1,0,1
14251,"21-459",151.48,-21.65,0,0,1
14252,"21-459",151.49,-21.65,0,0,1
14253,"21-453",151.69,-21.65,0,0,2
14254,"21-453",151.7,-21.65,0,0,2
14255,"21-451",151.79,-21.65,0,0,1
14256,"21-451",151.8,-21.65,0,0,1
14257,"21-451",151.81,-21.65,0,0,1
14258,"21-455",151.91,-21.65,0,0,1
14259,"21-455",151.92,-21.65,0,0,1
14260,"21-456",151.97,-21.65,0,0,1
14261,"21-456",151.98,-21.65,0,0,1
14262,"21-686",152.02,-21.65,0,0,1
14263,"21-686",152.03,-21.65,0,0,1
14264,"21-494",152.28,-21.65,0,0,1
14265,"21-494",152.29,-21.65,0,0,1
14266,"21-497",152.34,-21.65,0,0,1
14267,"21-497",152.35,-21.65,0,0,1
14268,"21-497",152.36,-21.65,0,0,1
14269,"21-497",152.37,-21.65,0,0,1
14270,"21-764",152.41,-21.65,0,0,1
14271,"21-496",152.47,-21.65,0,0,1
14272,"21-496",152.48,-21.65,0,0,1
14273,"21-310",149.45,-21.66,3,3,2
14274,"21-341",149.66,-21.66,3,2,2
14275,"21-342",149.82,-21.66,3,2,3
14276,"21-394",150.34,-21.66,3,1,2
14277,"21-829a",150.92,-21.66,1,0,1
14278,"21-829a",150.93,-21.66,1,0,1
14279,"21-829a",150.95,-21.66,1,0,1
14280,"21-459",151.48,-21.66,0,0,1
14281,"21-459",151.49,-21.66,0,0,1
14282,"21-459",151.5,-21.66,0,0,1
14283,"21-453",151.69,-21.66,0,0,2
14284,"21-497",152.33,-21.66,0,0,1
14285,"21-497",152.34,-21.66,0,0,1
14286,"21-497",152.35,-21.66,0,0,1
14287,"21-497",152.36,-21.66,0,0,1
14288,"21-497",152.37,-21.66,0,0,1
14289,"21-500",152.4,-21.66,0,0,1
14290,"21-499",152.44,-21.66,0,0,1
14291,"21-499",152.45,-21.66,0,0,1
14292,"21-499",152.46,-21.66,0,0,1
14293,"21-560",152.54,-21.66,0,0,1
14294,"21-560",152.55,-21.66,0,0,1
14295,"21-394",150.34,-21.67,3,1,2
14296,"21-829a",150.92,-21.67,1,0,1
14297,"21-459",151.5,-21.67,0,0,1
14298,"21-459",151.51,-21.67,0,0,1
14299,"21-457",151.56,-21.67,0,0,1
14300,"21-457",151.57,-21.67,0,0,1
14301,"21-458",151.62,-21.67,0,0,1
14302,"21-458",151.63,-21.67,0,0,1
14303,"21-503",152.22,-21.67,0,0,1
14304,"21-503",152.23,-21.67,0,0,1
14305,"21-726",152.26,-21.67,0,0,1
14306,"21-726",152.27,-21.67,0,0,1
14307,"21-497",152.32,-21.67,0,0,1
14308,"21-497",152.33,-21.67,0,0,1
14309,"21-497",152.34,-21.67,0,0,1
14310,"21-497",152.35,-21.67,0,0,1
14311,"21-497",152.36,-21.67,0,0,1
14312,"21-500",152.39,-21.67,0,0,1
14313,"21-500",152.4,-21.67,0,0,1
14314,"21-499",152.44,-21.67,0,0,1
14315,"21-499",152.45,-21.67,0,0,1
14316,"21-499",152.46,-21.67,0,0,1
14317,"21-560",152.54,-21.67,0,0,1
14318,"21-347",149.54,-21.68,3,3,2
14319,"21-459",151.49,-21.68,0,0,1
14320,"21-459",151.5,-21.68,0,0,1
14321,"21-459",151.52,-21.68,0,0,1
14322,"21-503",152.21,-21.68,0,0,1
14323,"21-503",152.22,-21.68,0,0,1
14324,"21-503",152.23,-21.68,0,0,1
14325,"21-722",152.25,-21.68,0,0,1
14326,"21-726",152.27,-21.68,0,0,1
14327,"21-497",152.31,-21.68,0,0,1
14328,"21-497",152.32,-21.68,0,0,1
14329,"21-497",152.33,-21.68,0,0,1
14330,"21-497",152.34,-21.68,0,0,1
14331,"21-497",152.35,-21.68,0,0,1
14332,"21-497",152.36,-21.68,0,0,1
14333,"21-500",152.38,-21.68,0,0,1
14334,"21-500",152.39,-21.68,0,0,1
14335,"21-500",152.4,-21.68,0,0,1
14336,"21-501",152.43,-21.68,0,0,1
14337,"21-501",152.44,-21.68,0,0,1
14338,"21-501",152.45,-21.68,0,0,1
14339,"21-347",149.54,-21.69,3,3,2
14340,"21-349a",149.91,-21.69,3,2,2
14341,"21-826",150.95,-21.69,1,0,1
14342,"21-459",151.51,-21.69,0,0,1
14343,"21-459",151.52,-21.69,0,0,1
14344,"21-459",151.55,-21.69,0,0,1
14345,"21-459",151.56,-21.69,0,0,1
14346,"21-459",151.57,-21.69,0,0,1
14347,"21-459",151.58,-21.69,0,0,1
14348,"21-461",151.86,-21.69,0,0,1
14349,"21-504",152.08,-21.69,0,0,1
14350,"21-504",152.09,-21.69,0,0,1
14351,"21-504",152.1,-21.69,0,0,1
14352,"21-503",152.19,-21.69,0,0,1
14353,"21-503",152.2,-21.69,0,0,1
14354,"21-503",152.21,-21.69,0,0,1
14355,"21-503",152.22,-21.69,0,0,1
14356,"21-497",152.3,-21.69,0,0,1
14357,"21-505",152.37,-21.69,0,0,1
14358,"21-500",152.39,-21.69,0,0,1
14359,"21-347",149.54,-21.7,3,3,2
14360,"21-346",149.67,-21.7,3,2,2
14361,"21-349a",149.9,-21.7,3,2,2
14362,"21-827",150.88,-21.7,1,0,1
14363,"21-827",150.89,-21.7,1,0,1
14364,"21-827",150.9,-21.7,1,0,1
14365,"21-827",150.91,-21.7,1,0,1
14366,"21-827",150.92,-21.7,1,0,1
14367,"21-459",151.56,-21.7,0,0,1
14368,"21-459",151.57,-21.7,0,0,1
14369,"21-459",151.58,-21.7,0,0,1
14370,"21-460",151.73,-21.7,0,0,1
14371,"21-460",151.74,-21.7,0,0,1
14372,"21-460",151.75,-21.7,0,0,1
14373,"21-460",151.76,-21.7,0,0,1
14374,"21-460",151.77,-21.7,0,0,1
14375,"21-461",151.85,-21.7,0,0,1
14376,"21-461",151.86,-21.7,0,0,1
14377,"21-504",152.07,-21.7,0,0,1
14378,"21-504",152.08,-21.7,0,0,1
14379,"21-504",152.09,-21.7,0,0,1
14380,"21-504",152.1,-21.7,0,0,1
14381,"21-503",152.16,-21.7,0,0,1
14382,"21-503",152.17,-21.7,0,0,1
14383,"21-503",152.18,-21.7,0,0,1
14384,"21-503",152.19,-21.7,0,0,1
14385,"21-506",152.31,-21.7,0,0,1
14386,"21-505",152.34,-21.7,0,0,1
14387,"21-505",152.35,-21.7,0,0,1
14388,"21-505",152.36,-21.7,0,0,1
14389,"21-505",152.37,-21.7,0,0,1
14390,"21-505",152.38,-21.7,0,0,1
14391,"21-505",152.39,-21.7,0,0,1
14392,"21-507",152.45,-21.7,0,0,1
14393,"21-507",152.46,-21.7,0,0,1
14394,"21-787",152.63,-21.7,0,0,1
14395,"21-347",149.54,-21.71,3,3,2
14396,"21-349a",149.89,-21.71,3,2,2
14397,"21-827",150.88,-21.71,1,0,1
14398,"21-827",150.89,-21.71,1,0,1
14399,"21-827",150.9,-21.71,1,0,1
14400,"21-827",150.91,-21.71,1,0,1
14401,"21-827",150.92,-21.71,1,0,1
14402,"21-827",150.93,-21.71,1,0,1
14403,"21-459",151.54,-21.71,0,0,1
14404,"21-459",151.56,-21.71,0,0,1
14405,"21-459",151.57,-21.71,0,0,1
14406,"21-459",151.58,-21.71,0,0,1
14407,"21-460",151.71,-21.71,0,0,1
14408,"21-460",151.72,-21.71,0,0,1
14409,"21-460",151.73,-21.71,0,0,1
14410,"21-460",151.74,-21.71,0,0,1
14411,"21-460",151.75,-21.71,0,0,1
14412,"21-460",151.76,-21.71,0,0,1
14413,"21-460",151.77,-21.71,0,0,1
14414,"21-462",151.97,-21.71,0,0,1
14415,"21-462",151.98,-21.71,0,0,1
14416,"21-462",151.99,-21.71,0,0,1
14417,"21-506",152.29,-21.71,0,0,1
14418,"21-506",152.3,-21.71,0,0,1
14419,"21-505",152.31,-21.71,0,0,1
14420,"21-505",152.32,-21.71,0,0,1
14421,"21-505",152.33,-21.71,0,0,1
14422,"21-505",152.34,-21.71,0,0,1
14423,"21-505",152.35,-21.71,0,0,1
14424,"21-505",152.36,-21.71,0,0,1
14425,"21-507",152.44,-21.71,0,0,1
14426,"21-507",152.45,-21.71,0,0,1
14427,"21-562",152.55,-21.71,0,0,1
14428,"21-562",152.56,-21.71,0,0,1
14429,"21-562",152.57,-21.71,0,0,1
14430,"21-348",149.67,-21.72,3,3,2
14431,"21-349a",149.87,-21.72,3,2,2
14432,"21-827",150.88,-21.72,1,0,1
14433,"21-827",150.89,-21.72,1,0,1
14434,"21-827",150.9,-21.72,1,0,1
14435,"21-827",150.91,-21.72,1,0,1
14436,"21-827",150.92,-21.72,1,0,1
14437,"21-827",150.93,-21.72,1,0,1
14438,"21-459",151.56,-21.72,0,0,1
14439,"21-459",151.57,-21.72,0,0,1
14440,"21-459",151.58,-21.72,0,0,1
14441,"21-460",151.71,-21.72,0,0,1
14442,"21-460",151.72,-21.72,0,0,1
14443,"21-460",151.73,-21.72,0,0,1
14444,"21-460",151.74,-21.72,0,0,1
14445,"21-460",151.75,-21.72,0,0,1
14446,"21-460",151.76,-21.72,0,0,1
14447,"21-462",151.98,-21.72,0,0,1
14448,"21-462",151.99,-21.72,0,0,1
14449,"21-506",152.28,-21.72,0,0,1
14450,"21-506",152.29,-21.72,0,0,1
14451,"21-505",152.31,-21.72,0,0,1
14452,"21-505",152.32,-21.72,0,0,1
14453,"21-505",152.33,-21.72,0,0,1
14454,"21-505",152.34,-21.72,0,0,1
14455,"21-505",152.35,-21.72,0,0,1
14456,"21-508",152.37,-21.72,0,0,1
14457,"21-562",152.54,-21.72,0,0,1
14458,"21-562",152.55,-21.72,0,0,1
14459,"21-562",152.56,-21.72,0,0,1
14460,"21-562",152.57,-21.72,0,0,1
14461,"21-314",149.46,-21.73,3,3,2
14462,"21-352",149.64,-21.73,3,3,2
14463,"21-349b",149.85,-21.73,3,2,2
14464,"21-349a",149.86,-21.73,3,2,2
14465,"21-459",151.56,-21.73,0,0,1
14466,"21-459",151.57,-21.73,0,0,1
14467,"21-459",151.58,-21.73,0,0,1
14468,"21-459",151.59,-21.73,0,0,1
14469,"21-460",151.75,-21.73,0,0,1
14470,"21-463",151.94,-21.73,0,0,1
14471,"21-463",151.95,-21.73,0,0,1
14472,"21-721",152.25,-21.73,0,0,1
14473,"21-721",152.26,-21.73,0,0,1
14474,"21-509",152.38,-21.73,0,0,1
14475,"21-509",152.39,-21.73,0,0,1
14476,"21-511",152.43,-21.73,0,0,1
14477,"21-511",152.44,-21.73,0,0,1
14478,"21-563",152.52,-21.73,0,0,1
14479,"21-562",152.56,-21.73,0,0,1
14480,"21-562",152.57,-21.73,0,0,1
14481,"21-314",149.47,-21.74,3,3,2
14482,"21-351",149.57,-21.74,3,3,2
14483,"21-352",149.63,-21.74,3,3,2
14484,"21-349b",149.84,-21.74,3,2,2
14485,"21-349b",149.85,-21.74,3,2,2
14486,"21-459",151.57,-21.74,0,0,1
14487,"21-459",151.58,-21.74,0,0,1
14488,"21-459",151.59,-21.74,0,0,1
14489,"21-464",151.77,-21.74,0,0,1
14490,"21-464",151.78,-21.74,0,0,1
14491,"21-463",151.94,-21.74,0,0,1
14492,"21-463",151.95,-21.74,0,0,1
14493,"21-513",152.2,-21.74,0,0,1
14494,"21-513",152.21,-21.74,0,0,1
14495,"21-513",152.22,-21.74,0,0,1
14496,"21-716",152.23,-21.74,0,0,1
14497,"21-721",152.24,-21.74,0,0,1
14498,"21-721",152.25,-21.74,0,0,1
14499,"21-721",152.26,-21.74,0,0,1
14500,"21-511",152.42,-21.74,0,0,1
14501,"21-351",149.57,-21.75,3,3,2
14502,"21-459",151.59,-21.75,0,0,1
14503,"21-459",151.6,-21.75,0,0,1
14504,"21-464",151.77,-21.75,0,0,1
14505,"21-464",151.78,-21.75,0,0,1
14506,"21-513",152.19,-21.75,0,0,1
14507,"21-513",152.2,-21.75,0,0,1
14508,"21-513",152.21,-21.75,0,0,1
14509,"21-512",152.32,-21.75,0,0,1
14510,"21-512",152.33,-21.75,0,0,1
14511,"21-512",152.34,-21.75,0,0,1
14512,"21-512",152.35,-21.75,0,0,1
14513,"21-512",152.36,-21.75,0,0,1
14514,"21-514",152.42,-21.75,0,0,1
14515,"21-514",152.43,-21.75,0,0,1
14516,"21-351",149.56,-21.76,3,3,2
14517,"21-349b",149.83,-21.76,3,2,2
14518,"21-459",151.6,-21.76,0,0,1
14519,"21-464",151.76,-21.76,0,0,1
14520,"21-464",151.77,-21.76,0,0,1
14521,"21-464",151.78,-21.76,0,0,1
14522,"21-454",151.95,-21.76,0,0,1
14523,"21-454",151.96,-21.76,0,0,1
14524,"21-454",151.97,-21.76,0,0,1
14525,"21-454",151.98,-21.76,0,0,1
14526,"21-454",151.99,-21.76,0,0,1
14527,"21-702",152.14,-21.76,0,0,1
14528,"21-702",152.15,-21.76,0,0,1
14529,"21-702",152.16,-21.76,0,0,1
14530,"21-702",152.17,-21.76,0,0,1
14531,"21-513",152.19,-21.76,0,0,1
14532,"21-513",152.2,-21.76,0,0,1
14533,"21-513",152.21,-21.76,0,0,1
14534,"21-512",152.31,-21.76,0,0,1
14535,"21-512",152.32,-21.76,0,0,1
14536,"21-512",152.34,-21.76,0,0,1
14537,"21-512",152.35,-21.76,0,0,1
14538,"21-514",152.4,-21.76,0,0,1
14539,"21-514",152.41,-21.76,0,0,1
14540,"21-514",152.42,-21.76,0,0,1
14541,"21-514",152.43,-21.76,0,0,1
14542,"21-564",152.52,-21.76,0,0,1
14543,"21-564",152.53,-21.76,0,0,1
14544,"21-351",149.55,-21.77,3,3,2
14545,"21-349b",149.82,-21.77,3,2,2
14546,"21-459",151.59,-21.77,0,0,1
14547,"21-459",151.6,-21.77,0,0,1
14548,"21-459",151.61,-21.77,0,0,1
14549,"21-464",151.78,-21.77,0,0,1
14550,"21-454",151.96,-21.77,0,0,1
14551,"21-454",151.97,-21.77,0,0,1
14552,"21-454",151.98,-21.77,0,0,1
14553,"21-702",152.16,-21.77,0,0,1
14554,"21-702",152.17,-21.77,0,0,1
14555,"21-513",152.2,-21.77,0,0,1
14556,"21-724",152.27,-21.77,0,0,1
14557,"21-724",152.28,-21.77,0,0,1
14558,"21-512",152.3,-21.77,0,0,1
14559,"21-512",152.31,-21.77,0,0,1
14560,"21-512",152.32,-21.77,0,0,1
14561,"21-512",152.33,-21.77,0,0,1
14562,"21-514",152.39,-21.77,0,0,1
14563,"21-514",152.4,-21.77,0,0,1
14564,"21-514",152.41,-21.77,0,0,1
14565,"21-564",152.5,-21.77,0,0,1
14566,"21-564",152.51,-21.77,0,0,1
14567,"21-564",152.52,-21.77,0,0,1
14568,"21-564",152.53,-21.77,0,0,1
14569,"21-565",152.6,-21.77,0,0,0
14570,"21-565",152.61,-21.77,0,0,0
14571,"21-459",151.6,-21.78,0,0,1
14572,"21-668",151.89,-21.78,0,0,1
14573,"21-454",151.96,-21.78,0,0,1
14574,"21-454",151.97,-21.78,0,0,1
14575,"21-515",152.12,-21.78,0,0,1
14576,"21-515",152.13,-21.78,0,0,1
14577,"21-515",152.14,-21.78,0,0,1
14578,"21-724",152.25,-21.78,0,0,1
14579,"21-724",152.26,-21.78,0,0,1
14580,"21-736",152.3,-21.78,0,0,1
14581,"21-736",152.31,-21.78,0,0,1
14582,"21-736",152.32,-21.78,0,0,1
14583,"21-736",152.33,-21.78,0,0,1
14584,"21-518",152.46,-21.78,0,0,1
14585,"21-564",152.49,-21.78,0,0,1
14586,"21-564",152.5,-21.78,0,0,1
14587,"21-564",152.51,-21.78,0,0,1
14588,"21-564",152.52,-21.78,0,0,1
14589,"21-565",152.59,-21.78,0,0,0
14590,"21-565",152.6,-21.78,0,0,0
14591,"21-565",152.61,-21.78,0,0,0
14592,"21-465",151.84,-21.79,0,0,1
14593,"21-465",151.85,-21.79,0,0,1
14594,"21-465",151.86,-21.79,0,0,1
14595,"21-465",151.87,-21.79,0,0,1
14596,"21-465",151.88,-21.79,0,0,1
14597,"21-465",151.89,-21.79,0,0,1
14598,"21-465",151.9,-21.79,0,0,1
14599,"21-465",151.91,-21.79,0,0,1
14600,"21-515",152.11,-21.79,0,0,1
14601,"21-515",152.12,-21.79,0,0,1
14602,"21-515",152.13,-21.79,0,0,1
14603,"21-516",152.15,-21.79,0,0,1
14604,"21-724",152.23,-21.79,0,0,1
14605,"21-724",152.24,-21.79,0,0,1
14606,"21-736",152.29,-21.79,0,0,1
14607,"21-736",152.3,-21.79,0,0,1
14608,"21-736",152.31,-21.79,0,0,1
14609,"21-736",152.32,-21.79,0,0,1
14610,"21-519",152.38,-21.79,0,0,1
14611,"21-519",152.39,-21.79,0,0,1
14612,"21-519",152.41,-21.79,0,0,1
14613,"21-519",152.42,-21.79,0,0,1
14614,"21-518",152.45,-21.79,0,0,1
14615,"21-564",152.48,-21.79,0,0,1
14616,"21-564",152.49,-21.79,0,0,1
14617,"21-564",152.5,-21.79,0,0,1
14618,"21-565",152.58,-21.79,0,0,0
14619,"21-565",152.59,-21.79,0,0,0
14620,"21-565",152.6,-21.79,0,0,0
14621,"21-465",151.83,-21.8,0,0,1
14622,"21-465",151.84,-21.8,0,0,1
14623,"21-465",151.85,-21.8,0,0,1
14624,"21-465",151.86,-21.8,0,0,1
14625,"21-465",151.87,-21.8,0,0,1
14626,"21-465",151.88,-21.8,0,0,1
14627,"21-465",151.89,-21.8,0,0,1
14628,"21-465",151.91,-21.8,0,0,1
14629,"21-465",151.92,-21.8,0,0,1
14630,"21-515",152.11,-21.8,0,0,1
14631,"21-516",152.15,-21.8,0,0,1
14632,"21-516",152.16,-21.8,0,0,1
14633,"21-736",152.28,-21.8,0,0,1
14634,"21-736",152.29,-21.8,0,0,1
14635,"21-736",152.3,-21.8,0,0,1
14636,"21-736",152.31,-21.8,0,0,1
14637,"21-519",152.36,-21.8,0,0,1
14638,"21-519",152.37,-21.8,0,0,1
14639,"21-519",152.38,-21.8,0,0,1
14640,"21-519",152.39,-21.8,0,0,1
14641,"21-519",152.4,-21.8,0,0,1
14642,"21-520",152.47,-21.8,0,0,1
14643,"21-520",152.48,-21.8,0,0,1
14644,"21-565",152.58,-21.8,0,0,0
14645,"21-565",152.59,-21.8,0,0,0
14646,"21-435",151.24,-21.81,0,0,1
14647,"21-435",151.26,-21.81,0,0,1
14648,"21-435",151.27,-21.81,0,0,1
14649,"21-435",151.28,-21.81,0,0,1
14650,"21-465",151.86,-21.81,0,0,1
14651,"21-465",151.87,-21.81,0,0,1
14652,"21-465",151.88,-21.81,0,0,1
14653,"21-465",151.89,-21.81,0,0,1
14654,"21-465",151.9,-21.81,0,0,1
