"PIXEL_ID","lon","lat","REEF_ID","REEF_NAME","Hs4MW_1985","Hs4MW_1986","Hs4MW_1987","Hs4MW_1988","Hs4MW_1989","Hs4MW_1990","Hs4MW_1991","Hs4MW_1992","Hs4MW_1993","Hs4MW_1994","Hs4MW_1995","Hs4MW_1996","Hs4MW_1997","Hs4MW_1998","Hs4MW_1999","Hs4MW_2000","Hs4MW_2001","Hs4MW_2002","Hs4MW_2003","Hs4MW_2004","Hs4MW_2005","Hs4MW_2006","Hs4MW_2007","Hs4MW_2008","Hs4MW_2009","Hs4MW_2010","Hs4MW_2011","Hs4MW_2012","Hs4MW_2013","Hs4MW_2014","Hs4MW_2015","Hs4MW_2016","Hs4MW_2017"
144,143.52,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
145,143.53,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
146,143.54,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
147,143.55,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
148,143.56,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
149,143.57,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
150,143.58,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
151,143.59,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
152,143.6,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
153,143.61,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
154,143.62,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
155,143.63,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
156,143.64,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
157,143.65,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
158,143.66,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
159,143.67,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
160,143.68,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
161,143.69,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
162,143.7,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
163,143.71,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
164,143.72,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
165,143.73,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
166,143.74,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
167,143.75,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
168,143.76,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
169,143.77,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
170,143.78,-12.03,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
171,143.97,-12.03,"12-037","Wishbone Reef (12-037)",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
172,143.34,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
173,143.35,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
174,143.36,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
175,143.37,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
176,143.38,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
177,143.39,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
178,143.4,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
179,143.41,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
180,143.42,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
181,143.43,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
182,143.44,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
183,143.45,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
184,143.46,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
185,143.47,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
186,143.48,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
187,143.49,-12.04,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
188,143.53,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
189,143.54,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
190,143.55,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
191,143.56,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
192,143.57,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
193,143.58,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
194,143.59,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
195,143.6,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
196,143.61,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
197,143.62,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
198,143.63,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
199,143.64,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
200,143.65,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
201,143.66,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
202,143.67,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
203,143.68,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
204,143.69,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
205,143.7,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
206,143.71,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
207,143.72,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
208,143.73,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
209,143.74,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
210,143.75,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
211,143.76,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
212,143.77,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
213,143.78,-12.04,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
214,143.83,-12.04,"12-036","U/N Reef (12-036)",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
215,143.84,-12.04,"12-036","U/N Reef (12-036)",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
216,143.86,-12.04,"12-034","U/N Reef (12-034)",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
217,143.87,-12.04,"12-034","U/N Reef (12-034)",0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
218,143.88,-12.04,"12-034","U/N Reef (12-034)",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
219,143.89,-12.04,"12-034","U/N Reef (12-034)",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
220,143.33,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
221,143.34,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
222,143.35,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
223,143.36,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
224,143.37,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
225,143.38,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
226,143.39,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
227,143.4,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
228,143.41,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
229,143.42,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
230,143.43,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
231,143.44,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
232,143.45,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
233,143.46,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
234,143.47,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
235,143.48,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
236,143.49,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
237,143.5,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
238,143.51,-12.05,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
239,143.56,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
240,143.57,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
241,143.58,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
242,143.59,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
243,143.6,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
244,143.61,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
245,143.62,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
246,143.63,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
247,143.64,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
248,143.65,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
249,143.66,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
250,143.67,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
251,143.68,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
252,143.69,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
253,143.7,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
254,143.71,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
255,143.72,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
256,143.73,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
257,143.74,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,NA
258,143.75,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
259,143.76,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
260,143.77,-12.05,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,NA
261,143.82,-12.05,"12-039","U/N Reef (12-039)",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
262,143.83,-12.05,"12-036","U/N Reef (12-036)",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,NA
263,143.33,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
264,143.34,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
265,143.35,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
266,143.36,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
267,143.37,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
268,143.38,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
269,143.39,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
270,143.4,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
271,143.41,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
272,143.42,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
273,143.43,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
274,143.44,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
275,143.45,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
276,143.46,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
277,143.47,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
278,143.48,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
279,143.49,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
280,143.5,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
281,143.51,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
282,143.52,-12.06,"12-003a","Mason Reef (12-003a)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA
283,143.57,-12.06,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
284,143.58,-12.06,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
285,143.59,-12.06,"12-030","U/N Reef (12-030)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,NA
