"PIXEL_ID","REEF_ID","REEF_NAME","LONG","LAT","COTS_1985","COTS_1986","COTS_1987","COTS_1988","COTS_1989","COTS_1990","COTS_1991","COTS_1992","COTS_1993","COTS_1994","COTS_1995","COTS_1996","COTS_1997","COTS_1998","COTS_1999","COTS_2000","COTS_2001","COTS_2002","COTS_2003","COTS_2004","COTS_2005","COTS_2006","COTS_2007","COTS_2008","COTS_2009","COTS_2010","COTS_2011","COTS_2012","COTS_2013","COTS_2014","COTS_2015","COTS_2016","COTS_2017"
14465,"21-459","Heralds Prong No 2 (21-459)",151.56,-21.73,0.0084,0.0294,0.0269,NA,0.169,0.0262,0.456,1.2349,NA,0.0295,0.1028,0.3723,0.6656,0.061,0.5101,3.6666,2.6792,1.3142,0.0525,0.0115,NA,0.0076,0,0.0501,0,0.0041,0.0056,0.0022,0.0234,0,NA,0.0355,0.1491
14466,"21-459","Heralds Prong No 2 (21-459)",151.57,-21.73,0.0083,0.0302,0.0275,NA,0.1716,0.0255,0.4577,1.2291,NA,0.029,0.1021,0.3745,0.6615,0.0631,0.5131,3.79,2.6941,1.3058,0.0542,0.0116,NA,0.0079,0,0.0508,0,0.0043,0.0056,0,0.0226,0,NA,0.0356,0.151
14467,"21-459","Heralds Prong No 2 (21-459)",151.58,-21.73,0.0082,0.031,0.0282,NA,0.1741,0.0249,0.4595,1.2233,NA,0.0286,0.1014,0.3766,0.6573,0.0652,0.5159,3.9159,2.7081,1.2972,0.0559,0.0116,NA,0.008,0,0.05,0,0.0042,0.0056,0,0.0224,0,NA,0.0358,0.1529
14468,"21-459","Heralds Prong No 2 (21-459)",151.59,-21.73,0.008,0.0318,0.0287,NA,0.1765,0.0243,0.4519,1.2173,NA,0.028,0.095,0.3453,0.576,0.0652,0.4746,3.8696,2.4873,1.1494,0.0576,0.011,NA,0.0078,0,0,0,0.0049,0.0043,9e-04,0.0013,0,0.0037,0.0207,0.1501
14469,"21-460","U/N Reef (21-460)",151.75,-21.73,0.0053,0.0925,0.1417,NA,0.1886,0.0093,0.4036,0.8081,NA,0.0496,0.0792,0.4519,0.9134,0.1767,0.9554,7.2681,2.8691,2.3551,0.2469,0.0304,NA,0.015,0,0.0018,0,0.003,0.003,0.0039,0.0027,0,0.0061,0.0183,0.2228
14470,"21-463","U/N Reef (21-463)",151.94,-21.73,0.0486,0.1056,0.1436,NA,0.2159,0.0521,0.3943,0.6813,NA,0.067,0.0687,0.3886,0.7263,0.1856,0.8003,7.7899,2.5063,1.8648,0.2565,0.0265,NA,0.0173,0,0.0019,0,0.0024,0.0026,0.0044,0.0035,0,0.0091,0.0102,0.1636
14471,"21-463","U/N Reef (21-463)",151.95,-21.73,0.0503,0.1064,0.1441,NA,0.2175,0.0573,0.3949,0.6735,NA,0.0685,0.07,0.3835,0.7145,0.1841,0.7886,7.7422,2.4776,1.8345,0.2544,0.0262,NA,0.0173,0,0.0019,0,0.0024,0.0026,0.0044,0.0035,0,0.0093,0.0098,0.1598
14472,"21-721","U/N Reef (21-721)",152.25,-21.73,0.0524,0.0951,0.1409,NA,0.1925,0.343,0.3706,0.7073,NA,0.1245,0.0889,0.4382,0.757,0.2166,0.8603,10.2069,3.4994,2.1351,0.3191,0.0218,NA,0.0232,0,0.002,0,0.0023,0.002,0.0048,0.0033,0,0.0127,0.0032,0.1238
14473,"21-721","U/N Reef (21-721)",152.26,-21.73,0.0501,0.0916,0.1363,NA,0.1847,0.3577,0.3678,0.7417,NA,0.129,0.0901,0.461,0.7954,0.2303,0.9043,10.9515,3.7572,2.2708,0.3428,0.0216,NA,0.0242,0,0.0021,0,0.0024,0.0019,0.005,0.0033,0,0.0136,0.0031,0.1281
14474,"21-509","U/N Reef (21-509)",152.38,-21.73,0.0214,0.0697,0.1218,NA,0.1173,0.5381,0.3269,1.1039,NA,0.1611,0.0878,0.6269,1.0807,0.3179,1.2477,18.9958,8.3514,4.3228,0.6431,0.0212,NA,0.0372,0,0.0024,0,0.0034,0.0015,0.0065,0.0029,0,0.0143,0.0026,0.1753
14475,"21-509","U/N Reef (21-509)",152.39,-21.73,0.0168,0.0674,0.1251,NA,0.1053,0.5502,0.3227,1.1188,NA,0.1597,0.0857,0.6184,1.0679,0.3142,1.2366,19.5088,8.8831,4.5194,0.6699,0.0186,NA,0.0381,0,0.0024,0,0.0035,0.0014,0.0065,0.0029,0,0.0144,0.0026,0.177
14476,"21-511","Frigate Reef (21-511)",152.43,-21.73,9e-04,0.0513,0.1254,NA,0.0423,0.5894,0.3045,1.1475,NA,0.1434,0.0737,0.5317,0.9282,0.273,1.0951,21.2535,11.402,5.3749,0.7837,0.0016,NA,0.0399,0,0.0022,0,0.0034,0.0013,0.0063,0.0028,0,0.0145,0.0026,0.175
14477,"21-511","Frigate Reef (21-511)",152.44,-21.73,0.0053,0.0581,0.1279,NA,0.0687,0.5964,0.2995,1.1474,NA,0.1362,0.0695,0.4962,0.8697,0.2557,1.0336,21.625,12.1492,5.6105,0.8142,0.01,NA,0.0397,0,0.0022,0,0.0033,0.0012,0.0062,0.0027,0,0.0146,0.0025,0.1714
14478,"21-563","U/N Reef (21-563)",152.52,-21.73,0.0614,0.1252,0.1967,NA,0.2512,0.6124,0.2312,1.0777,NA,0.0386,0.0167,0.0942,0.1733,0.0509,0.2763,24.0232,19.2203,7.6109,1.0623,0.0529,NA,0.015,0,8e-04,0,0.001,0.001,0.0021,0.0027,0,0.0144,0.0027,0.0753
14479,"21-562","Turner Reef (21-562)",152.56,-21.73,0.091,0.1563,0.2422,NA,0.2986,0.5911,0.1972,1.0224,NA,0.0104,4e-04,0.0018,0.0035,0.001,0.0856,24.4709,20.801,8.0143,1.1102,0.0576,NA,3e-04,0,0,0,0,0.001,1e-04,0.0029,0,0.014,0.0029,0.0373
14480,"21-562","Turner Reef (21-562)",152.57,-21.73,0.0979,0.1633,0.2527,NA,0.307,0.584,0.1881,1.0083,NA,0.0132,0.002,0.0104,0.02,0.0059,0.1046,24.4278,20.6489,7.9777,1.106,0.0573,NA,0.0019,0,1e-04,0,1e-04,0.001,3e-04,0.003,0,0.0139,0.003,0.0417
14481,"21-314","U/N Reef (21-314)",149.47,-21.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14482,"21-351","Stony Shoal (21-351)",149.57,-21.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14483,"21-352","Williams Shoal (21-352)",149.63,-21.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14484,"21-349b","Emily Patches (21-349b)",149.84,-21.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1.548,NA,0.1918,NA,NA,NA,NA,NA,NA,NA
14485,"21-349b","Emily Patches (21-349b)",149.85,-21.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1.5475,NA,0.1916,NA,NA,NA,NA,NA,NA,NA
14486,"21-459","Heralds Prong No 2 (21-459)",151.57,-21.74,0.0083,0.0307,0.0279,NA,0.1758,0.0274,0.4669,1.2277,NA,0.0304,0.1021,0.3769,0.6599,0.065,0.5163,3.9007,2.699,1.296,0.0555,0.0116,NA,0.0082,0,0.0522,0,0.0043,0.0056,0,0.0235,0,NA,0.036,0.1486
14487,"21-459","Heralds Prong No 2 (21-459)",151.58,-21.74,0.0082,0.0316,0.0286,NA,0.1784,0.0269,0.4686,1.2218,NA,0.03,0.1014,0.3789,0.6557,0.0671,0.519,4.0248,2.7118,1.2873,0.0572,0.0116,NA,0.0079,0,0,0,0.0041,0.0056,0,0.0013,0,NA,0.0208,0.1501
14488,"21-459","Heralds Prong No 2 (21-459)",151.59,-21.74,0.0081,0.0324,0.0292,NA,0.1808,0.0264,0.4602,1.2157,NA,0.0294,0.0951,0.3475,0.5754,0.0669,0.4774,3.9691,2.4906,1.142,0.0588,0.0111,NA,0.0081,0,0,0,0.0048,0.0043,9e-04,0.0013,0,0.0038,0.0204,0.147
14489,"21-464","U/N Reef (21-464)",151.77,-21.74,0.0015,0.0967,0.1456,NA,0.1957,0.0028,0.4074,0.8001,NA,0.0533,0.0753,0.4476,0.8931,0.182,0.9432,7.4834,2.8269,2.294,0.2533,0.0301,NA,0.0157,0,0.0018,0,0.003,0.0029,0.0041,0.0028,0,0.0064,0.0172,0.2158
14490,"21-464","U/N Reef (21-464)",151.78,-21.74,0.0016,0.0975,0.146,NA,0.2012,0.0029,0.4074,0.7962,NA,0.0543,0.0738,0.4453,0.8844,0.1836,0.9372,7.5571,2.8132,2.2706,0.2554,0.03,NA,0.0155,0,0.0018,0,0.0029,0.0026,0.0041,0.0028,0,0.0066,0.0163,0.2136
14491,"21-463","U/N Reef (21-463)",151.94,-21.74,0.049,0.1086,0.1455,NA,0.2219,0.0481,0.3965,0.6769,NA,0.0653,0.0656,0.3838,0.7157,0.1838,0.7891,7.6932,2.4517,1.8274,0.2527,0.0263,NA,0.0172,0,0.0019,0,0.0024,0.0026,0.0044,0.0035,0,0.009,0.01,0.1601
14492,"21-463","U/N Reef (21-463)",151.95,-21.74,0.0507,0.1095,0.1459,NA,0.2236,0.0534,0.3969,0.6686,NA,0.0669,0.0671,0.3783,0.7031,0.1821,0.7766,7.6348,2.42,1.7952,0.2503,0.026,NA,0.0172,0,0.0019,0,0.0023,0.0025,0.0044,0.0035,0,0.0092,0.0096,0.1562
14493,"21-513","U/N Reef (21-513)",152.2,-21.74,0.0624,0.1134,0.1622,NA,0.2346,0.2703,0.3834,0.5369,NA,0.1017,0.0805,0.3231,0.5602,0.1603,0.6351,7.2326,2.3251,1.4871,0.2242,0.0209,NA,0.0182,0,0.0017,0,0.0018,0.0021,0.0038,0.0034,0,0.0119,0.0037,0.099
14494,"21-513","U/N Reef (21-513)",152.21,-21.74,0.0613,0.1114,0.1604,NA,0.2305,0.2838,0.3813,0.5602,NA,0.1053,0.0818,0.3394,0.5875,0.1682,0.666,7.632,2.4712,1.5687,0.2363,0.0212,NA,0.0189,0,0.0017,0,0.0019,0.0021,0.0039,0.0033,0,0.0119,0.0036,0.102
14495,"21-513","U/N Reef (21-513)",152.22,-21.74,0.06,0.1092,0.1582,NA,0.2256,0.2978,0.3792,0.5872,NA,0.1093,0.0832,0.3581,0.6189,0.1773,0.7017,8.0938,2.6415,1.6638,0.2503,0.0215,NA,0.0198,0,0.0018,0,0.0019,0.002,0.0041,0.0033,0,0.012,0.0035,0.1055
14496,"21-716","U/N Reef (21-716)",152.23,-21.74,0.0585,0.1067,0.1554,NA,0.2201,0.3121,0.3769,0.6176,NA,0.1138,0.0848,0.379,0.6542,0.1874,0.7418,8.6152,2.8364,1.772,0.2663,0.0217,NA,0.0207,0,0.0018,0,0.002,0.002,0.0042,0.0033,0,0.0121,0.0034,0.1094
14497,"21-721","U/N Reef (21-721)",152.24,-21.74,0.0567,0.1038,0.1521,NA,0.2138,0.3268,0.3745,0.6511,NA,0.1185,0.0865,0.402,0.6927,0.1985,0.7856,9.1918,3.0553,1.8925,0.284,0.0219,NA,0.0216,0,0.0019,0,0.0021,0.002,0.0044,0.0033,0,0.0122,0.0033,0.1136
14498,"21-721","U/N Reef (21-721)",152.25,-21.74,0.0552,0.1016,0.1495,NA,0.2078,0.345,0.3721,0.687,NA,0.1235,0.0881,0.4264,0.7339,0.2126,0.8325,9.9227,3.2976,2.0246,0.3066,0.022,NA,0.0227,0,0.002,0,0.0022,0.0019,0.0046,0.0032,0,0.0131,0.0032,0.1182
14499,"21-721","U/N Reef (21-721)",152.26,-21.74,0.053,0.0981,0.1452,NA,0.2002,0.3604,0.3695,0.7248,NA,0.1286,0.0897,0.452,0.7769,0.2251,0.8816,10.5978,3.5623,2.1669,0.3276,0.0221,NA,0.0238,0,0.002,0,0.0023,0.0019,0.0047,0.0032,0,0.0131,0.0031,0.123
14500,"21-511","Frigate Reef (21-511)",152.42,-21.74,0.0017,0.0522,0.126,NA,0.0451,0.598,0.3133,1.164,NA,0.1566,0.0802,0.5961,1.0306,0.303,1.2031,21.1887,10.5711,5.1318,0.7527,0.0021,NA,0.0422,0,0.0024,0,0.0034,0.0013,0.0062,0.0027,0,0.0136,0.0026,0.1797
14501,"21-351","Stony Shoal (21-351)",149.57,-21.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14502,"21-459","Heralds Prong No 2 (21-459)",151.59,-21.75,0.0081,0.0329,0.0296,NA,0.1852,0.0285,0.4789,1.2143,NA,0.0311,0.1005,0.4228,0.6498,0.0711,0.579,4.2574,3.0056,1.2684,0.0602,0.0123,NA,0.0084,0,0,0,0,0.0055,0,0.0014,0,NA,0.0209,0.1502
14503,"21-459","Heralds Prong No 2 (21-459)",151.6,-21.75,0.0079,0.0337,0.0302,NA,0.1877,0.0281,0.4698,1.2081,NA,0.0307,0.0943,0.383,0.5715,0.0707,0.5261,4.1827,2.7266,1.1275,0.0616,0.0117,NA,0.0085,0,0,0,0.0012,0.0042,0.001,0.0014,0,0.0041,0.0203,0.1463
14504,"21-464","U/N Reef (21-464)",151.77,-21.75,4e-04,0.0992,0.1482,NA,0.2046,8e-04,0.4107,0.7992,NA,0.0543,0.0739,0.447,0.8895,0.1831,0.9411,7.5174,2.8065,2.2774,0.2542,0.0301,NA,0.0159,0,0.0019,0,0.0029,0.0029,0.0041,0.0029,0,0.0064,0.0167,0.2126
14505,"21-464","U/N Reef (21-464)",151.78,-21.75,4e-04,0.1001,0.1487,NA,0.206,8e-04,0.4107,0.7953,NA,0.0551,0.0723,0.4445,0.8805,0.1846,0.9348,7.5848,2.7914,2.2532,0.256,0.03,NA,0.0161,0,0.0019,0,0.0029,0.0029,0.0042,0.0029,0,0.0066,0.0163,0.2104
14506,"21-513","U/N Reef (21-513)",152.19,-21.75,0.0648,0.1197,0.1686,NA,0.2489,0.2555,0.386,0.4813,NA,0.0944,0.0765,0.2857,0.4946,0.1418,0.5599,6.3189,1.9826,1.2844,0.1945,0.0197,NA,0.0166,0,0.0015,0,0.0016,0.0021,0.0034,0.0033,0,0.0115,0.0037,0.0888
14507,"21-513","U/N Reef (21-513)",152.2,-21.75,0.0641,0.1182,0.1677,NA,0.246,0.2691,0.3842,0.5016,NA,0.0977,0.0776,0.3,0.5185,0.1488,0.5869,6.6609,2.1023,1.3524,0.2046,0.0201,NA,0.0172,0,0.0016,0,0.0016,0.002,0.0035,0.0033,0,0.0115,0.0036,0.0914
14508,"21-513","U/N Reef (21-513)",152.21,-21.75,0.0631,0.1165,0.1663,NA,0.2425,0.2832,0.3822,0.5264,NA,0.1015,0.0792,0.3173,0.5475,0.1572,0.6198,7.0746,2.2476,1.4353,0.2169,0.0205,NA,0.018,0,0.0016,0,0.0017,0.002,0.0037,0.0033,0,0.0116,0.0035,0.0946
14509,"21-512","U/N Reef (21-512)",152.32,-21.75,0.0429,0.0882,0.1349,NA,0.1779,0.4642,0.3551,0.9627,NA,0.1603,0.0965,0.6115,1.0399,0.3021,1.1814,15.0401,5.4029,3.1038,0.465,0.0229,NA,0.0312,0,0.0024,0,0.0028,0.0016,0.0055,0.0029,0,0.0128,0.0028,0.1492
14510,"21-512","U/N Reef (21-512)",152.33,-21.75,0.0408,0.0866,0.1339,NA,0.1731,0.4812,0.352,1.0004,NA,0.1645,0.0966,0.6338,1.0773,0.3131,1.2251,15.8334,5.8023,3.2917,0.4921,0.0231,NA,0.0327,0,0.0024,0,0.0029,0.0016,0.0056,0.0029,0,0.0128,0.0028,0.1542
14511,"21-512","U/N Reef (21-512)",152.34,-21.75,0.0386,0.0854,0.1338,NA,0.1688,0.498,0.3488,1.0354,NA,0.168,0.0965,0.6529,1.1095,0.3225,1.2631,16.6019,6.218,3.4815,0.5194,0.0233,NA,0.0341,0,0.0025,0,0.003,0.0015,0.0058,0.0029,0,0.0128,0.0027,0.159
14512,"21-512","U/N Reef (21-512)",152.35,-21.75,0.0362,0.0845,0.1345,NA,0.1643,0.5146,0.3454,1.0672,NA,0.1708,0.096,0.6683,1.1356,0.3303,1.2946,17.3396,6.6512,3.673,0.5467,0.0234,NA,0.0356,0,0.0025,0,0.003,0.0015,0.0059,0.0029,0,0.0128,0.0027,0.1635
14513,"21-512","U/N Reef (21-512)",152.36,-21.75,0.0335,0.0833,0.1357,NA,0.1586,0.5307,0.3418,1.0956,NA,0.1729,0.0952,0.6795,1.155,0.3397,1.3187,18.2345,7.1033,3.8663,0.5802,0.0232,NA,0.0371,0,0.0025,0,0.0031,0.0015,0.006,0.0028,0,0.0128,0.0027,0.1678
14514,"21-514","Detour Reef (21-514)",152.42,-21.75,0.0067,0.0585,0.1302,NA,0.0668,0.6161,0.3171,1.185,NA,0.165,0.0833,0.6357,1.0917,0.321,1.2683,21.5241,10.3804,5.0971,0.7491,0.0069,NA,0.0449,0,0.0024,0,0.0034,0.0012,0.0061,0.0027,0,0.0128,0.0026,0.1824
14515,"21-514","Detour Reef (21-514)",152.43,-21.75,0.0066,0.0589,0.1307,NA,0.0681,0.6255,0.3123,1.1864,NA,0.1595,0.08,0.6071,1.0461,0.3075,1.2216,21.9166,11.0564,5.3221,0.7788,0.0074,NA,0.0456,0,0.0024,0,0.0033,0.0012,0.006,0.0026,0,0.0128,0.0026,0.1816
14516,"21-351","Stony Shoal (21-351)",149.56,-21.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14517,"21-349b","Emily Patches (21-349b)",149.83,-21.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,1.5516,NA,0.1922,NA,NA,NA,NA,NA,NA,NA
14518,"21-459","Heralds Prong No 2 (21-459)",151.6,-21.76,0.008,0.0343,0.0307,NA,0.1922,0.03,0.4775,1.2067,NA,0.0322,0.0944,0.3846,0.5709,0.0724,0.5282,4.2784,2.7245,1.1202,0.0627,0.0116,NA,0.0088,0,0,0,0.0012,0.0042,0.001,0.0014,0,0.0041,0.02,0.143
14519,"21-464","U/N Reef (21-464)",151.76,-21.76,0.001,0.1007,0.1503,NA,0.2033,0.0018,0.4137,0.8024,NA,0.0546,0.0743,0.4488,0.895,0.1827,0.9455,7.4818,2.8018,2.2856,0.2531,0.0303,NA,0.0159,0,0.0019,0,0.0029,0.0029,0.0041,0.0028,0,0.0063,0.0165,0.2117
14520,"21-464","U/N Reef (21-464)",151.77,-21.76,1e-04,0.1017,0.1508,NA,0.2093,2e-04,0.4138,0.7985,NA,0.0553,0.0725,0.4464,0.886,0.1842,0.9392,7.55,2.7864,2.2612,0.255,0.0301,NA,0.0161,0,0.0019,0,0.0029,0.0029,0.0041,0.0029,0,0.0064,0.0162,0.2096
14521,"21-464","U/N Reef (21-464)",151.78,-21.76,1e-04,0.1026,0.1513,NA,0.2107,2e-04,0.4138,0.7945,NA,0.0559,0.0707,0.4438,0.8768,0.1856,0.9324,7.6111,2.7699,2.2363,0.2567,0.03,NA,0.0162,0,0.0019,0,0.0029,0.0029,0.0042,0.0029,0,0.0066,0.0159,0.2074
14522,"21-454","U/N Reef (21-454)",151.95,-21.76,0.0514,0.1156,0.1484,NA,0.2354,0.046,0.4003,0.6599,NA,0.0625,0.0603,0.3681,0.6811,0.178,0.7532,7.4201,2.3079,1.7191,0.2421,0.0255,NA,0.017,0,0.0019,0,0.0022,0.0025,0.0042,0.0035,0,0.009,0.0092,0.1494
14523,"21-454","U/N Reef (21-454)",151.96,-21.76,0.0529,0.1166,0.1487,NA,0.2374,0.0519,0.4005,0.6501,NA,0.0645,0.0624,0.3616,0.6669,0.1757,0.7385,7.332,2.2689,1.6823,0.2386,0.0251,NA,0.0169,0,0.0019,0,0.0022,0.0025,0.0042,0.0035,0,0.0091,0.0089,0.1453
14524,"21-454","U/N Reef (21-454)",151.97,-21.76,0.0543,0.1175,0.1492,NA,0.2393,0.0581,0.4007,0.6397,NA,0.0667,0.0648,0.3548,0.6523,0.1731,0.7234,7.2354,2.2284,1.6447,0.2349,0.0247,NA,0.0168,0,0.0019,0,0.0021,0.0025,0.0041,0.0035,0,0.0092,0.0085,0.1412
14525,"21-454","U/N Reef (21-454)",151.98,-21.76,0.0555,0.1184,0.1496,NA,0.2413,0.0645,0.4008,0.6287,NA,0.0691,0.0674,0.3478,0.6374,0.1703,0.7078,7.1302,2.1864,1.6063,0.2309,0.0243,NA,0.0167,0,0.0018,0,0.0021,0.0025,0.0041,0.0035,0,0.0093,0.0082,0.1371
14526,"21-454","U/N Reef (21-454)",151.99,-21.76,0.0566,0.1193,0.1502,NA,0.2433,0.071,0.401,0.6169,NA,0.0716,0.0701,0.3405,0.6221,0.1674,0.6917,7.0165,2.1431,1.5671,0.2267,0.0239,NA,0.0166,0,0.0018,0,0.002,0.0024,0.004,0.0036,0,0.0094,0.0079,0.133
14527,"21-702","U/N Reef (21-702)",152.14,-21.76,0.0671,0.1276,0.1707,NA,0.2648,0.1919,0.3939,0.4126,NA,0.0831,0.0735,0.234,0.4076,0.1166,0.4612,5.0582,1.5326,1.0297,0.1565,0.0177,NA,0.0139,0,0.0013,0,0.0013,0.0022,0.0029,0.0034,0,0.0108,0.0044,0.0788
14528,"21-702","U/N Reef (21-702)",152.15,-21.76,0.0672,0.1273,0.1719,NA,0.2647,0.203,0.3926,0.4093,NA,0.083,0.0724,0.2335,0.4061,0.1163,0.4593,5.0643,1.5376,1.0272,0.1562,0.0177,NA,0.014,0,0.0013,0,0.0013,0.0021,0.0029,0.0034,0,0.0109,0.0042,0.0776
14529,"21-702","U/N Reef (21-702)",152.16,-21.76,0.0672,0.1269,0.1728,NA,0.2643,0.2147,0.3913,0.4101,NA,0.0835,0.0717,0.2355,0.4089,0.1173,0.4624,5.1245,1.56,1.0361,0.1576,0.0177,NA,0.0141,0,0.0013,0,0.0013,0.0021,0.0029,0.0033,0,0.0109,0.0041,0.0772
14530,"21-702","U/N Reef (21-702)",152.17,-21.76,0.0671,0.1264,0.1734,NA,0.2634,0.227,0.3898,0.4156,NA,0.0846,0.0715,0.2404,0.4166,0.1196,0.471,5.247,1.6026,1.058,0.1609,0.0178,NA,0.0144,0,0.0013,0,0.0013,0.0021,0.003,0.0033,0,0.011,0.0039,0.0775
14531,"21-513","U/N Reef (21-513)",152.19,-21.76,0.0663,0.1246,0.1736,NA,0.2603,0.2535,0.3867,0.4419,NA,0.0892,0.0727,0.2599,0.4487,0.129,0.5072,5.7067,1.758,1.1457,0.174,0.0186,NA,0.0154,0,0.0014,0,0.0014,0.002,0.0031,0.0032,0,0.0111,0.0037,0.0806
